vtd_2012,sha
20197000110,3491dc83cce00266556f29c4392b99bb1664bdf7bcd42c4d027a8d6f2bdafc56
20197000070,288095828a0351b1eadbe726231c3effb8a8843d88c0151fc1c776297b03815e
20149000010,5525dd608ff57283f29e29899da320a62684486b957475c9a6e2983e7fe6d271
20149000220,bea130b0d94f6dd2f695e07640772399a0e1f80a677eb1e2e5facb0d984dbf94
20149000060,7319cc4cbfa2855c527f457cf8ed817784ae1ec9e9b611a8d0edf4c53e27a374
20177001850,559f68ffc98419dee13dc061c0b8f8ec6796f71538a9a0859ad82cca646c8d17
20149000210,e10d2200b6c92d4daa0b2307e0925727f27cd2ffca1ea24594b122751f3854f5
20149000140,205d0059d69194fde303300f14ab108c3932e22d78c18a0d406fe486c7d9e793
20149000150,f64455192a24ad08cbba2ee75ac8c2ecc0ad68027e313eaac5e632c2a91d6f3b
20149000050,642740ed5319702d0cb412d4cede803694e8edb7a5e66a576f834353b4af530e
20149000230,2e75e2c17c453bf18d72ef2b65789065e754402d5ae9fd4b00ac9e9dbbdb4887
20149000170,df5d19e215c427948ff1d6a7287eaf6f417ac893d3f2182933f8c570e7d997cf
20149000040,503fa535e0713641290063afb90cec96eafdf22b81ffdcb6a34d92cd670cccd5
20149000100,5a2557aabf5cd199333882636347c0b9b3a082726e156722f57fed98f31d04af
20117000060,9902af9603268f9228f8c1eadfd2cff3772d06e64f9e38297e93f91158a05671
20117000300,8efd2b0ff392fb3be47038cf5c2b23583830b3b791346106741f3baeb6e83878
20117000090,422a3629f59243ed6cef1d11d6d32e27a6af98bf9977437e989d11ba3efe6333
20117000250,0f79e0428ad5fdf7e68971e656c2b5e3afe44373b315682708b2736e040d7b14
20117000070,4737116917212ba88389895d42abc97da45308c91928d4af9013a1d041e798be
20117000220,58e69a53fa6643c565aa2488d55a43fb8dd1a49097420d12fabc8969bf45a1d1
20117000140,cb155cdcd620a3ba6d9e21352ec74e057a9040abab470f7132837db369b8c6a2
20149000240,bbb94e5050c5d54fca7e7b33b2db3c598586b068da867153935c668e24fb4a92
20149000190,b550997c42011570b4d5204149c9511899a23744873e243e312db51bb89d31ff
20149000090,d871dbff98365fb5a98b44409fba07ee1b2750f53323bfab809ef63e4f4ca360
20149000130,0906ae4b873fc78e8ebf78447d565bdd3ee245849bc113b13338b1e97f3eea1b
20149000070,e788678815904a96fb44fcf47ea0a463e81126e3fdde84522bd0d81e04daf419
20085000010,5567629f99106ab39405cead1bdee8420e4a63a8d7ee6ee10658df56ffd2fd16
20085000070,ff8b72c30883f909b1f278e15cf244a7d6ad88ce22f2cfb316df68dad97f2ce9
20173121320,1e2c9dd17e08fc895464242ff0e232be96c4ce0b68c22236bcf052b3bce15899
20173121420,88cdedc323dc9cd62d31317a2714bc62601770c7b336dfcf0168271f8a68323e
20173121430,b6c290fae05255c274159425b50ba1e4c7f2d487a82347ea6a816f819c61e76e
20173501890,385140d72d888bdd36e13fbcd324cbe1168c8d78370704413eb6d6d91db13f72
20173501820,f20ca8a9c9680aa9132a1bd9b42509d5dc0100756340c3646b81874560d884ab
20173500150,fc0ac15135f8e925b7053596c6eb7cbef8acfba165a4f356b030e8809d203ed8
20173501950,61fe2571633d7472c894809d866c36e5dc9ebf9661c66ee25d767969f4d45cb5
20173121400,d7ad46d78a92003b0faed115118e958119d3bf68091a05fd75ae42e939231e2e
20173121380,d5e03eb0bde4d6a0897c7c551385870b267cc60a733860969b45ed76d014bf0a
20173501960,30dee525a38fd6cd669747d0c52798c1903634b9b48d1e22cf4d0b4c38fd8ad9
20173121360,67376575a08d1b17c78554a69e749d2c74bd8207a934a03085d91f8cc0995197
20173121110,b7afe2cea61a293c6cf2cf49facec0ef6123a48640d1c21ff12a3e9b019f877c
20173121090,d40866ba4524678ab746c14fc3283d6090647d3bd0211861f233f355d314f389
20173121080,8981c2309410c02078b65d4b61044a095b7020ffe91ffae3b6e9465ccb37c506
20173500850,41476feca99369f891808be621a570d8bae16379211a6318ab22cf72b4255a3c
20173121070,af83027c869277e5b5a7baa691185130a29e22dccdbff9530bcd2dd8bbf00354
20173500830,cb230e3b6db3bf3c1739fa8a07aa4f18de07f80231859cef7f4327abe6a685cc
20173500760,b09fc0480700ed90d12348bc5bda8e877d2ed64f4611e55f81ca80db632138d3
20173500010,d03cfb71ca484e61608e4c2cd7473897562756de6acade57ee079e4a7c2421cc
20173121010,502002d1c088b912f315b5ca05a630d80767af509d4e66a94a496dcd6aa72392
20173121000,e8503efa53adc3764529f0d55eff010dcfcabf5f62d33285db37b21b48cb703e
20173120720,0ef02c5e1f35505b5fcdb25739aafb784498e9f09d8264042dcc8a3919f4d625
20173120730,63323357af72f413224e598d5febc63f01c68b688dd945108d807ca3405432d7
20173121020,1476e0481b5f6291974e08b179721807b93da02414a37f3256e11c45fb3382b4
20173500330,1cf597220982630736930e0fe4c2fb86a825134ccca548c178f264136162d134
20173120600,7a94e40b73dc495329c13ba77e72e6d9a3333737557422f7bb518709c7bd8810
20173121060,242ff123996afb0f91e7418d7c52d2e8c15646676f59ba63cabe7e2c264cdc89
20173121030,080126116dff7d359afbe338508f75a3c8125c944922d3dc969439224ac6bc93
20173121040,489eb97d3bc7ec760a77de468f3149cd1300b34f4c85acbff28f1023125e4e0e
20173500790,ea1be40f0cfe002ad69c79f1a0cb2be8b2db8cfa849bdd9c170689a4bd9c7ede
20173121050,3b83f3f9c0db9a1d0db79561fa50eb87deb0d7b016941b46d2a58911e1582b0c
20173500820,24ea2ad9fa78102305825ce9b21086120bf3c2d650ece1d1d739a6f32d5be121
20173500810,c65f85e618138ced72315b898838168786afd4f616b39b5486f68bae4c475c66
20173500360,64c637a301e870e5d1445d34f8e2d528f74028ad3261bf975500b080d12f3c24
20173500060,49b92e1f38369ea9c7424d0ec8753ac9c73ee04af8b3ffa010a50563bbcda4b2
20173500070,fe09915e2edd562c9ff6ea5fa51f7864db990e0e6642dc7894cf0b91f1bac2e9
20173500140,c89c0239593851b316ae216c964318a23cf18da5f617e407a251d74802a4ffa2
20173500320,576faaa15f4d5a02e32bac76eec8c49ada2ff39889f8b1811ca7ebb6deec4ea2
20173500080,0e9e3e37e05be65a4896642c7f0583b96abb0e64c45f514bf322cb453980bdc0
20173500130,afea9198405e27ec02b04273681ad1982c58cd4e46405fd6a75d505cc478b7d2
20173500160,c3505dbc2aaa1ae506bf67c01a94dc287f9a71199be603abda504f85c2d98843
20173120740,d74b8b739a7fcb64a5d2aacdfbc27cdb52e4ef1b410ea89771168b8782da2c6e
20173502830,46d03dc41bf2c38ebefad2677b4c7441637321b10a652643fc14671aa10552be
20173120760,527af3c09a550713725a783adc7726b4cf15642848ef046518b33bbdcd9b9502
20173120770,955ec5f71d174069d1d82c1e8da2546ba137726f27d2f54d11cc760631e215db
20173500240,71debed4581fdbfef971887657fb1efa98980b4f0ab454bd1531f3b8709d4bc0
20173500340,608df8185333e3255d0f89f5b29c0f4d8ec5ff6c3e143556dc07f41c8803f32b
20173500090,cf8b1ad347a70066bd6392f44d0b39db8c2381280010a2bd69bd7fa11f6fc718
20173500350,e5e564aaf0c9ce5a37daeebdede3c9b4a25970a785a8666940e3eb284e3775aa
20173500100,810ac28d0a10886a02947939d31d8445778c4ed565799be73bc49106520b21f2
20173503030,ab0fb9732b6d7a77ef88c207c18aaa17c876b1949d4b052cb8467f6ef72c6a0e
20173500110,9983666c1aa756bf6572cd67ba4b3312d356548f656f9934d665bb8fbfb7a604
20173500120,0668390f48816e22333d276b0fb20d7e0823f0ebc81d353b50be31fb8d89b6c3
20173500190,87f906b1fb327f9cb8765fef2792c99ffc019650855666010bc21555b9e981fe
20173500200,13f6445d2d27cb9b7300c875847283a2526914315859aefc462182e7120e9c72
20173500210,0584ad149eed0aec604f38334d4968f9ab12474b7f292dea8bfa352906603aec
20173120790,faf5eb8ddbcfaf050cadf7e2eb3a8c50659818391aafceb9ef84bb384988e1e9
20173120780,5b849a459623fc072d5e5932f68d92ff9984439fb7da89ce5c61601e1a154f87
20191000240,e23195f9fe66164a5aeb17177f64b81c6527031b2741b877413a2d8b3f946116
20191000250,a1c73ee8483d845a0c9c54e23c1edcbdf76da706482cacb49b31c4c9e7e2b7c2
20191000220,750c40e104c0907bf1a6780d87ac37df25dda99455fd987ef9decee6dbff753d
20191120050,98dc27b67a7100d3ec7ca50dafd43cfca76a8d05b5dbfbbe7d21fa298aca7ae6
20173503750,6864300663e7578884b0483d3229cbe03c86ecf2746dd77caaaf36416ada6821
20173503190,c97c6a8688f33c14b64d32d69006ce8de9175a0f9267812b048500384eb92a2b
20127000170,b53b1523eca912d4547e9cbb83f741d9cc8d60e99de24a24df6b2b9df639392d
20127000120,8d8d30392aa76c3fcb05665cb1877e878877f480d35f20e79ec7e111722679fc
20127900010,5a2af8e06bfa6f87d1a17d25f163e168bc9abd322493c44806eb861c8d4b8e20
20127000030,a3004cf1227e81604f7da01aad6b9a8dd38336c51f9211f419a0c4004e208ebe
20127000080,5831682c8ed30a646b4e327ee157f4f5265083b8f9d5a131aed1f89b1bca2e4f
20127000020,fc42f1a51099aca1516ffe211824d057dbde3f01c2cc7339c0efbbf852b0d807
20127000010,88717d51657b92aea444d7c98b898407f08af5696b17c7cdef2bb9d5c1522e4c
20127000100,e704862b2af71c19efb577f31a034f7edfd317af84fee8929d99308ca34edc69
20169000500,790cf09aa42c64c003d7f2ece3395ddad85e1648955d9271e573b262a8111fc8
20169000020,82f138e671047b75f36fa15351b35150486e7a4fbe9a7f591a5ee6710e44eed5
20143000130,f6f9858c38b38284ff4a679c4b4b718ee6f150816d79a3c70ff23b16eee4ca24
20041000120,af499a4a424a409c0eac218d57bf02a7f552d2b4ddd26403f0191f94ba75aacf
20041000220,f9dd2bec93ab5f43d5a7f4736b89b27bee2f11074f6589cdee486862d3f2699a
20041000320,bd3f0559d78f3a55c789f681bc305549e894cd5c0ad6513888b113495ceedd60
20143000190,232a71a591d3a48251d71ba6a20c5e94b4e44fceec6d12a9d4c55f0d37ea6ed0
20143000080,664e89bb45d3bdbe88aad04374a071857de056656671449dd832fae0cd8f6f55
20143000050,9c20ce31cbb9ea67a3918712a37d42913e0ead1e61d63a5c1c4e983a23b768f6
20041000100,c436988845772e8ad3cc0321f680e23f24b7cc5a36ccfca0cbdd392655f658dd
20027000040,231d3c5e130b9bdd0e0df684e454375b465891d8d72e0386abbb5eb0065c9cf5
20027000190,011c5eef27422e9833e27f6826879986f4e7ff87441965203c9ca5001f90f737
20041000250,e9bbc333b0214dadece9df5561fb8ac84964e302977fe7a947c76d9e2da82f4f
2004100002A,17e56ec1b755e6911679fd4b310144160ed1cd128beb32fc09fd68380ea84f60
2004100002B,506763fc5def529f711bfda42f53539f435f0bd7f78b74590657e81a0f455a71
20041000010,4cc883e9fe0a1230c316081063e27e5d3c7dc36bfea7698d82748e54ba59ac61
20041000030,133a17f68b6d54e16aa1f5a38959c540c59d8793ce7d70163ccaee267d141506
20041000040,46b5a7501da94c487b5f194d33f4380c81ac61b3fef39376a7c4bb74cbf08ea8
20041900010,059e6f54e55bc67ed356c3f144e5d3c5047f97f20d90d517f5e9753734ed21cd
20041900030,e478a4c269f883b4d1322f542073bc9785aee3cbd9c30ca4d0ce7167197c4be7
20041000130,54a3aa97050cb505392ff1369a0f548be54d3f4cb6538e3315b78d71d0fb7f11
20041900020,3fd5bf733df6657c94da51a05517f4fd925735cd89dc76c16ee3d3fb3e2c9e1f
20041000050,b6c9f195ed64a9cfcb3a8106aee0bebb37f24f7dfc199c92c3c0c531bef381ee
20041000070,6ccdc775ec596b5c282aee87d224d3dbb99ff2472ee7cefe903c6ab850ba05c6
20017000020,411d022358890bfecb8d98a0a9c22b3c8bd46ca734d3547c8af722599df224ef
20015000390,bd2ca1795990633d0abef328fae5222c725ef977133cac8afd4515c26d9f4e01
20015000360,c01fa358082a6218bfbee8cfb0991cda149752d3d9596e167f4e41d191f3189b
20015800050,5e7f2d8b702cff7f06393e3b5e5164c5f4f1d565024b07025e06a7294643d0c7
20015000100,f9637c8be45119f5dd73bc171f425f66752974ad5a012454a22c923df9fabc29
20017000070,2cc46165d93cbce7d52798f52b142035c460e24fda587c0419467072280ee7bd
20017000080,9e10c005b5da6d071ac8878b4a2b1d49c668e27343ce41095494a3f7e0a7a26c
20017000010,d927fe4e94c624dcad90ad81a358fd3a4389266b170944235c190e9d803028fe
2011500022B,75fa01525e88d85a341eecc3e644f4b2c85ddf10a26afe1ba0082b19e8e06345
20115000030,1d98ce02f76517cace45ae38f0a983a278ff4cf662bfc423a6a4ef191155266f
20115000140,a966e8efe7ed6a25da5f80c41e6833cf6b88961cb7c0a0155bbc2eb02a171e6f
20115000050,506273bf4cc2cef7eed163a76cde1c7d237c137b85792564d1b6082bd425ac56
20017000030,1bf234ac0ef683bc748f665271c18d5dd1ce7faf3ac4d4a573dda77012aae0b0
20115000200,a9a1a66ab6ba72e2ac37f186549dc15804c450c84813bc7fb572e75846e6958d
20041120020,a6c4b6bbbea4e9ff7492963ad146607f8542cde06e1c6b1784bda8aa99ab28ab
20041000170,6640aeb6b2e06bd309c9241e6ec90184d299f5a62e383ce8ad7f63d75b684f36
2004112002A,c8851a10b096a78b338d79633686883d83ad39f6e602c54ab87475b1d78ec68b
20041000160,65fb11b76dacb20299a4fc6f414a7d76104b548a885a815eb3f6b2d0496ff84f
20041000150,c4b93b323730233cf6dbf6ea51a7c177c0745f083cceb5298b93dcaed8ecfe54
20127000050,1d9738c1efc3c878bbb659875d3e4c846247da43a5b09ad51b4456b32f4bf557
20127000040,8c22ae68510b1a9c51f123b36c2b6d8398856ad03a47d75d2592dd2f4850d933
20041000300,a6f029648b177164c6028c57a4ff94dff188d86cce8d8c3f477b28418b65bb03
20127000140,14723167acc5f7a04643b0b2c7a2ddd28b42b9c8025c29621e1cb21555eadc4b
20127000160,01009eedf212aec2d59cc0b6ed0c0478d66ec4163bee404be9c71bc25b0bec4e
20127000150,3682950008cafb976d9c08b644a39600614a4ccf30f3a1a25856b5a90d4f099e
20127900020,ef038909182e7371229bda0aada8f7055efeac992725b2785ac36f8736cc9b1a
20127000060,6d9764e0111393f00edcbac9f1423eb2df53df3d565b61cf2fe29e312d5c1a4c
20017000040,e7955ffa5e123a986955f3bb3e08439f683aaf7346d0e72d260fba0f3134fe8f
20017000100,c1f6c3f89c573e5c43be48c17f2b20e8347a3d76762ec12276e16f8bfde04fc3
20017000050,b1d9128b85957b073728d9c04e6362eaf39b6a1f0977450714521477ace39ff0
20017000110,55c095ab73987e6ff7ab167b435d7eb96447210001f44e2b77c6b794bd08168b
20017000060,160ac713050176237dbe249eb14102b857c06a78fa23be0788622977a1703170
20173503120,521e337223c0ef79c8a7065d919f4a52ea2d15ecbab5707129d9bbbd6f3f82e7
20173500570,c344544ca970835d7770d1a9bed9cd3f8a843191a31f2d8d2cc6d10fb169b552
20173503140,284e7677df13bb1ca22a573787ee078c7060ec584215497c066da908811d611b
20173120940,284e7677df13bb1ca22a573787ee078c7060ec584215497c066da908811d611b
20173503060,edf742dee230e126c39d20086500d674580f2ec52829da6f2ab060bcd14a0b9d
20173500430,d6274bbf2a0f5beaaa37ad398950c29eee2ecd0d67d84e702d17201686547e79
20173500440,b68757718545155671a59647665088f37dc8fce5392dabf9f50a7b146f8e540c
20173500460,f8eafe1a3f157e3f0e600d22b093d33f027e4c9a628afbd6c5ce2aa0765ecaf2
20173120880,b36fd71c48e72e3bd865318ab9ef48407c23de5ab98ac5592069973cd58cc786
20173500450,766e88b25ffd6dca8251cae8505ee9343dc1a916d283e4b48bef2a5881601cf4
20173500470,33e7110679217eaf88beeb5a7c08466daf30fc282e9023cfe6472446fd29565c
20173500220,bf8d9583acae1c3ba83ec96a0f542fb8710562dbda44e837641352bfa5cc54ae
20173500480,1e425f05520d92e71cb05baf7134758cbe4bc3b9b803024f02418a2ed16cfcb9
20173503070,6c96f28e463807934b4d45fc260cf0b94feb042b41a3848efb690a5c65875051
20173120930,1ee53c201bf34bea8b046be38f78d32fad0538463d4f0ce581a115f046e29821
20173503100,c6274268b43dd41d2b58316a666eeff7402e156712b6d902c08e0618cdc3efff
20173503080,8dc17b824a04d5d6b32dbce622c8fbf16ee87f7daf3405a70ea9efda7f1e4fa2
20173700530,02b50c7f42aeb99e5d8f6d1da9fb056c61ade285d85a8b46da967269142fea86
20173500530,a40f3798af0a815160e4e68517ca2338b6061d421b255c6ef08c9a886cd2bc7b
20173900060,b728a4b09673014145090b17369364888fd1991db9bd74b5ac8db5e15184436d
20173503160,d6810a3cc4358d506957430a9475485a1fcb02c7cc5b78dc25513bb083e618a7
20173500520,8bfb647f2bf12e64a6b6207e856c56f98915a2dbc810e67fff3b92954df286f1
20173120910,f16bcc586763e0bf2b07a654d9893580cf933455dc0d0287194ac079a5562adc
20173503090,6ac3edf8a459ec538c1dd49c8bc81ef1acb689753b9d4184d3fbb3187c5087e2
20173503110,206afa50fc643455773da885eb30db1604c59886d7a1f8207fdbb1d274f295f7
20173900010,afc37283e4c339a18347ce69a7b1ae5f1ca8a0dd4bdab1fe18bd0a9b95bdab4c
20173120970,918d4c1e932c9799bab16b82d085bb79e2b848cec84288a4c5f970846b0aae59
20173600420,deccc196317ed5469962e202ec65aa23c17b29a5a98aee29ca074144850aaaf2
20173120960,c37a1573d360fd5e7b1270091c599905e5c011d2feb1c96e6a15cb230f56546d
20173700800,351228dac588dd8c6a082c390d71454d3975c24a8e40440bfae1e9ec41d557ee
20173120390,c37a1573d360fd5e7b1270091c599905e5c011d2feb1c96e6a15cb230f56546d
2017312037B,7fcdfb8cb7ac711c547dbc692feda2ddf23a09f6c267232a7f12fdf81085d136
20015000250,6b186044de16e30a50b96a6d85a67500566663d544c89b5fc2dc3d67b49efde2
20015000330,6b3dbbd614b17621d7db8ce9b5ebb0e22e7b6ca75ca56aad7ac7cc685e11d63a
2001590000A,831bd56da4b21f7473eb8e77feecf986c74b0eb7fe4141949cb629a56d453860
20015000220,a0832b75825bcc6e16b8bf736c004dc2dcebf26def03c027f0c18fd270b41786
20015000180,bcb67a78a2026fc190e7a617fbe51e69a8edc6b72cdabdae6dd5e0ff50f32087
2001580030D,f5d7af7fc1e58247c9ebd6c59f213135a617f7ab498de5c38307c8e2cc1663b8
2001580030B,461bb3dc8d09546e369e86e2338fcf5383c8ce26d707a41d6d9041249aa0ae2f
2001580030C,f5d7af7fc1e58247c9ebd6c59f213135a617f7ab498de5c38307c8e2cc1663b8
2001500023B,dd9cf2af8e941fb6102a6253fa914b8e356ab9c5a4d7f8f369af601918a73e10
2001500030A,2c1346d25aec556035a964f1fe3edc65c22eae64d2336d7b0d2041e48826d13c
2001500023A,eb7284945d581ac5abfa627f5af24ccb071e8fc8248f0575dbf9646c96c3774c
20015000210,f3c680b1e923c5a52fee95656d219dbb3e2f13ae62549fb4f43e9510a480cd3d
20015000350,e2ab1f26f067247d64e7971569813d0d6d21eff394e834b594d28a916ac211d0
20015000170,c2c008d7c9e540af3a1a19e6cb7d9867e13606c76c3467840b606668bcad14ed
2001500016A,3c3e3b45f72202a8e71cce2d6edc65e54df97e7fcea0288b6b13ca46c67e57c1
2001500016C,a8b4e433c4f61b17de59a80dd2f687c31c1e7b3d1628903ee4ae5d2a62a7522e
2001500016B,e96a14de0216e799dfb11a130a6f336c41b5cb4cf25c8f635cc510cc10884b3f
20015000200,24d44bed8d9dee92a7a4d6ed24d9baf95154e27343114faf71a0705c644a4aa0
20015000190,34f23fed668b56071b5ba8b4664ce67be0c6aad6c33e347d688c4c69e02e48be
2001500014A,28edff62fd65a5ed07baee99239d7506a3088265ed7c287b4c62acbbb526a636
2001500015A,01ecc6bab6d6adb30257185136b2f46a22449c9ddb7300ce5aa695c492afa5ec
2001580020A,94c4e5c66f23abce0d66b56c1ad6ba9bc9d58632c3466b600222fe2eaae2befd
2001580020B,c7156985d493ec0a80aa61084fa34061a22c86a4611c4d1cf6da5cb8f8b9344f
20015000280,2f73d5fd9ad181b4238863e2b792602c45f66c7feaed123164e13c0dcb055bb7
20015000120,eabdcdf6dfeb0e2931f9dd6c93f5653036d70368b2e4b8b7934bc5b21625d323
20115000290,cc0615ce62bacec45fc0623a7bb4f5ad4590fdc8aa245bbd14040e131dc1fa9f
20115000240,091215234e48843ed1d86e3e5a401ad2dc088c0256e41d7e5befbefab88e5ff0
20115000100,5c6668a3d0910d9e15a87ff7e3e180d0e715e9d1eaca0cade60b456b38dccf43
2011500011A,9d2bbdd974d0044d62c7c1eb4c78ebb00c670d40fc45acefae7830fc47aba5eb
20115000120,b30e568d88160e5ffbf492b15df9b1eb4869917a3924dc2447764e3388405e61
2011500011B,42bd70452eee8be8b1b2c0cd6335bc23c4363c6dfc92cf2614fd3bec651ff3c2
20115000070,991b1b86d9ccc4722c4944358359c5eb129d23b881c5c53500639abfb0f95abf
20113000340,59522d0a717cb69836facb263b7dfe6ce90400eab39250d48c93a58d5188344e
20113000030,3e37d6979d896c4422dcd9a94c28407ebdf742b1962d855c1fc92ad20e09c08c
20113000010,6b76b0d12b7c773896e465bb1fe4a1f908747ea4584fc067be58f89e066b57b1
20115000230,bb6d5a36ebd37620b0b73c42b19fa60d7b0f8d59a0a5eac3c61c06bf871094d8
20115000170,1608871d7ac1ae2d754deecf1b6e36df9ea28dbf02fd09c0451f22af949a20a0
20115000250,5da38a8fe356fdaa2e78aabea34e416695ca82ba872626164636d103de56168d
20113000080,6dbdfafcc02ddadeafb7a4d80c07f1712264310d5ffb05de3ecb5603f56eaeae
20169000080,b30e5fa93be7017340a98b921b34d29aaeb66ff4a69f55973cb0ad609b012ddc
20169000040,abc1be95787b29b11f4c9dbf43051c8e37f917c942dba407a1daea1b7a95a8a7
20115000190,72529eae5b18300ea395cc7fc713d5866ebf4c68d795e13effeb8ba241b66fa1
20041000180,795a8a55e66ba9311209e586d359057e6fc2185abb2ac1d2a741678b13ebafd4
20041000310,3340dd11b997bb47ec864ca23d095d4d4eedc9eb0c28a1a03c78e31c7787d378
20115000180,c71ccb33b00ae6459a1b672dbc7c05a99507a8bcb217c7b065c0480ca6b2ccca
20115000150,0754d4d852b0a6ba8e38836cf4cb1f2a37d0a9d3ce767f470780c1a08d49dd2c
20115900010,917e2c30d148aa61118387d31b8dd1f21a4f3d795478f021c1dae6d9ae0eafff
20115000280,0e6b534b7ec60a48357c66d61421ed7a597ff855de4641134974b021996cbdad
20115900020,3f254c22535f405d9b20d9ea1ba0da0ba7fd879a73e8e9b471a3754a036584db
2011500016C,ad5c195f025bb364d52f27bcd4fac40ccf99701fd89a4e6bfa1e87b186775d61
20115000080,85d2dd3ad0ced415c9222725570b66956227f82fdab030a04354373792816c74
20115000310,2b750e237d4ed7d3cd56a8be180098a8cec78d7f8853861ccdd73bb195c3f989
20115000130,973a757c239f464eed1b354e4be1f58f0052ee7c4070bce9ce77b57879b37f7c
2011500022A,70a343034998cb30bd0dc16dadf488aab350ebe79609fec19e06f7a8fac9e107
20115000210,9e61965acbf5d4ac57f84c84ef024f1178ab3c22b6e5dcb24bc25f05bf8cde3a
20115000040,416410751ab68f07507c580de06670b868786d9402bb0cb3c8c2ec84ce6f0019
20115000010,d12594fedc0a374049c9d7ff11ed147b1e77b9f72f801fae56a1b5de479e83c7
20041000060,ed9d0d95fb619600e25f25fa306b0b9bd44579fdc52c078962c22709c4b11ced
20041000200,233d37a4448c0fc8bc4577f519c98f24d22210a3909894ee08e5aee681526928
20115000060,8d5473f6b4daad377979d202c4bc5299c1b19b12cc16e3e689e6528717fbd099
20041000190,32769bb765159e5812f95183865f0511bea1580e4dec9ada1c81b71fb01832f0
20041120030,86fe0c549d8d2e4419e0d592669e9c5a9b6db44a1d97434ab4b55fa6f0e98c3d
20041000270,b18f554e661011790850b8088ca4a79b52f875e03c21398f1cca7d23a65398aa
20015000430,722bb29b6b0786b8be88f41ac29dfc568ebe6393a4fec865a74168df8af052e8
20111000310,79c89779d4452cff9e97f412c378d2cf5e238061af1f607a584858b43d0457c0
20073000010,1dc327853590634898cbefc8720f87066703de7a6006106e2b30a51af3512990
20073000070,981333b32391bb9a966bed0bc3b02ae062d41fd2fed16a6c10c68676214bd006
20073000110,c17ebdaf0adad6f5ef808ab3746fb4061d1dc62ee01e22c1821d868bacc4a4bc
20073000120,5e84d4089b7d0c29dae00f585473f2549ca36d813ce3bcc610eef15cd2fd8b36
20073000080,4f9e02c7b3b52010abae6500a2cd19da44908e889d9005df06c872461fe96a38
20073000150,fdbd4c4e8d9efb282e1fa996a45d6caa0b159ec4f8c4f87406356fdad32c33a1
20111000320,4bd28e1d2523fe9935ec544da80617538bb6182c9e4a4a567ca4b66e638a0c55
20017000090,2530b906f85cf35bcb0923baee743ca26572e2ec5ee4881d8658d174480c232c
20111000270,bf81ed965da18b5024149175d741dd8e7ec7e7fb1821161d313ac1730b1d2617
20111000290,d597693673eea0f9e4d2cad02f3301564ba525ff7d928a112064e7974fc56381
2011100005C,877c5f71f9809e006b6790066e1c92a6d2c132963c5e5a1f20833108ca7ea3c7
2011100005B,5b2ecfe11e5cb4f6ef7ae82ab6e64c8e62b5ef38fccf8179111c040899c8dddc
2011100006B,4f4d6c5e92dbb70cf5fdb23ff30c5183d19d5f2a3451be13c32d4ac312ab4598
20111000240,72273c1e9b8c55cffeb89567aa1ae4adbc8492b69259d5dc53854be59985c14b
20111300020,2884f3e4d34e23656ee4b1267a104e3b81159dd2332b71914e816e9f3f7015c6
2011100017A,b5233170cf5e8128745ff8bf2b97ee8ffbf5fba74213118f0ca581137a1e08bb
2011100017B,ca2bca0f9a6ff52ef312775f799da70ac98ae6e6204c4b512de8f9cac6769c58
2011100029A,ca2bca0f9a6ff52ef312775f799da70ac98ae6e6204c4b512de8f9cac6769c58
20111300010,d6d99fa86a746bc76365a0175fc3c94020e663787d6e1dea5ada174545f11b59
20111000130,d65dbd4b41ee14d79106baedeaa96b244f3f3a64c9ad3b8a602a9d698fed619a
20111000170,c8d13092ce6d751e70f7b44c078f143785ace0a65091d850797015c948d334da
20111000190,8aa96b6ba575005e2dd1f74f789f6f5b2c1210d03110289571e225adb5e498cd
20111000200,d5046155ae15473c90a8abd178ba941b4e785cd9fe1dfea3bd1e4c2d6cb6d847
20111900030,8f6a2c391c082648e00fd573ad548d4d6bcb79f46644927f92e5bb66c830c822
2011100018A,8f6a2c391c082648e00fd573ad548d4d6bcb79f46644927f92e5bb66c830c822
2011100020A,8b7abdf31705616d93617ac0eabc879917f7a386f44933bc76cf59a89207bd01
20127000090,48ded2094990f2b65ca0c5d017da8a45279b0cd18aed844ea612b46402333251
20197000020,bf29b9ef4d436df15a1c19bf9f371fa80573d5350ddf53cfe78e041f3eb4088b
20111000210,e02716cc5ce74702cb4d139ab56e3230af81772d31bce707bb3a985cd3634256
2011100006C,369f6bdfb8f162b146c05f24897b25ffaac5a8125372e8c9504d140d706f83e4
20111120020,191ce49a3eaebc97295b4b4beeb511796918e61481628b27d01b4138568c870c
2000700012B,fbdc25246ff51a00000298124216c228ff9fb86d0263ae9c22df47839df0f052
20007000040,d07c6674deef9cc62bdab7f915fd2f809679544f9677e41383de54c9189031bd
20151000030,da3f6ec22957bc8277e70971280126304a31191fde2459d092708c02c3434777
2015100002A,8c459af6bba8bfbef49072d0cbfee3ad8278d984da55bf9b5d6d6d503174b51d
2015100001A,f9e92b6d0c442efadeceda22c8c406d02fb9448aba319b46d8c468bae52d16b0
2015100004A,9ace75679fb728f0b2cbdcd9201f3eef0a62e53817ac36afc8d5ce250e2872ba
2015100004B,a6bb2f8f370082779a238ba8bf637f1d9e166c0f6c6b8d4460599d20e410d10a
2015100012B,09b159692cbc0ba1c01ce2038abab1c66da0b76edff3287780ee0e1e8d4d610c
2015100004C,ecb35d1419696bb832690b2efece0e6c76659c7677834c7ac974b0d0cc6ce2e0
